"Province","Lag_Numeric","Lag_Description","RR","Lower","Upper"
"ปราจีนบุรี",6,"cumulative_Lag 6","0.9844","0.9546","1.0152"
"พระนครศรีอยุธยา",6,"cumulative_Lag 6","1.0197","0.9877","1.0528"
"พะเยา",6,"cumulative_Lag 6","1.0049","0.9863","1.0239"
"พิจิตร",6,"cumulative_Lag 6","1.0992","1.0169","1.1882"
"พิษณุโลก",6,"cumulative_Lag 6","0.9923","0.9716","1.0134"
"ภูเก็ต",6,"cumulative_Lag 6","1.0284","0.929","1.1384"
"มุกดาหาร",6,"cumulative_Lag 6","0.9706","0.8418","1.1191"
"ยะลา",6,"cumulative_Lag 6","0.9876","0.8946","1.0903"
"ระยอง",6,"cumulative_Lag 6","0.9837","0.9483","1.0203"
"ราชบุรี",6,"cumulative_Lag 6","1.021","0.9989","1.0435"
"ลพบุรี",6,"cumulative_Lag 6","1.0139","0.9523","1.0794"
"ลำปาง",6,"cumulative_Lag 6","1.0045","0.988","1.0212"
"ลำพูน",6,"cumulative_Lag 6","1.0005","0.9723","1.0296"
"สกลนคร",6,"cumulative_Lag 6","0.9634","0.9247","1.0037"
"สงขลา",6,"cumulative_Lag 6","1.0092","0.9595","1.0614"
"สตูล",6,"cumulative_Lag 6","0.8599","0.7611","0.9716"
"สมุทรปราการ",6,"cumulative_Lag 6","1.0363","1.0112","1.0621"
"สมุทรสงคราม",6,"cumulative_Lag 6","1.0484","0.9826","1.1185"
"สระแก้ว",6,"cumulative_Lag 6","1.0108","0.9719","1.0512"
"สุพรรณบุรี",6,"cumulative_Lag 6","1.0421","1.0056","1.08"
"สุราษฎร์ธานี",6,"cumulative_Lag 6","1.0051","0.9518","1.0614"
"สุโขทัย",6,"cumulative_Lag 6","1.0194","0.9797","1.0608"
"หนองคาย",6,"cumulative_Lag 6","1.0037","0.9781","1.03"
"อุดรธานี",6,"cumulative_Lag 6","1.0129","0.9837","1.043"
"อุตรดิตถ์",6,"cumulative_Lag 6","1.0033","0.9607","1.0478"
"อุทัยธานี",6,"cumulative_Lag 6","1.0611","0.9772","1.1523"
"อุบลราชธานี",6,"cumulative_Lag 6","0.9893","0.9744","1.0045"
"เชียงราย",6,"cumulative_Lag 6","0.9951","0.989","1.0012"
"เชียงใหม่",6,"cumulative_Lag 6","0.9974","0.9863","1.0085"
"เพชรบูรณ์",6,"cumulative_Lag 6","0.9951","0.9391","1.0544"
"เลย",6,"cumulative_Lag 6","0.9795","0.958","1.0015"
"แพร่",6,"cumulative_Lag 6","1.0118","0.9883","1.0359"
"แม่ฮ่องสอน",6,"cumulative_Lag 6","0.9965","0.9746","1.0188"
"กรุงเทพมหานคร",7,"cumulative_Lag 7","1.0119","0.9987","1.0253"
"กาญจนบุรี",7,"cumulative_Lag 7","1.0171","0.9823","1.0531"
"กำแพงเพชร",7,"cumulative_Lag 7","0.9771","0.9114","1.0475"
"ขอนแก่น",7,"cumulative_Lag 7","1.0111","0.9922","1.0305"
"จันทบุรี",7,"cumulative_Lag 7","1.0152","0.9358","1.1013"
"ฉะเชิงเทรา",7,"cumulative_Lag 7","0.9944","0.9535","1.0371"
"ชลบุรี",7,"cumulative_Lag 7","1.0082","0.9798","1.0375"
"ตรัง",7,"cumulative_Lag 7","1.088","0.9486","1.248"
"ตราด",7,"cumulative_Lag 7","0.9229","0.8339","1.0214"
"ตาก",7,"cumulative_Lag 7","0.9899","0.9537","1.0275"
"นครปฐม",7,"cumulative_Lag 7","1.0152","0.9808","1.0508"
"นครพนม",7,"cumulative_Lag 7","0.9564","0.9173","0.9973"
"นครราชสีมา",7,"cumulative_Lag 7","1.027","1.009","1.0454"
"นครศรีธรรมราช",7,"cumulative_Lag 7","1.0133","0.9377","1.0951"
"นครสวรรค์",7,"cumulative_Lag 7","1.0154","0.9855","1.0463"
"นราธิวาส",7,"cumulative_Lag 7","1.0087","0.9221","1.1035"
"น่าน",7,"cumulative_Lag 7","0.9923","0.9762","1.0086"
"บุรีรัมย์",7,"cumulative_Lag 7","1.0388","0.9912","1.0886"
"ปทุมธานี",7,"cumulative_Lag 7","0.9931","0.9587","1.0287"
"ประจวบคีรีขันธ์",7,"cumulative_Lag 7","1.0781","0.997","1.1659"
"ปราจีนบุรี",7,"cumulative_Lag 7","0.9891","0.9546","1.0247"
"พระนครศรีอยุธยา",7,"cumulative_Lag 7","0.9987","0.9625","1.0362"
"พะเยา",7,"cumulative_Lag 7","0.9973","0.9758","1.0193"
"พิจิตร",7,"cumulative_Lag 7","1.0949","1.0065","1.1911"
"พิษณุโลก",7,"cumulative_Lag 7","0.998","0.9754","1.0211"
"ภูเก็ต",7,"cumulative_Lag 7","1.0312","0.9165","1.1602"
"มุกดาหาร",7,"cumulative_Lag 7","0.9638","0.8212","1.1313"
"ยะลา",7,"cumulative_Lag 7","0.9652","0.8605","1.0826"
"ระยอง",7,"cumulative_Lag 7","0.987","0.9464","1.0292"
"ราชบุรี",7,"cumulative_Lag 7","1.0171","0.9917","1.0432"
"ลพบุรี",7,"cumulative_Lag 7","1.0107","0.9429","1.0834"
"ลำปาง",7,"cumulative_Lag 7","1.0082","0.9894","1.0273"
"ลำพูน",7,"cumulative_Lag 7","1.0177","0.9844","1.0522"
"สกลนคร",7,"cumulative_Lag 7","0.9645","0.9192","1.0122"
"สงขลา",7,"cumulative_Lag 7","1.0099","0.9505","1.073"
"สตูล",7,"cumulative_Lag 7","0.8037","0.6988","0.9244"
"สมุทรปราการ",7,"cumulative_Lag 7","1.0396","1.0103","1.0697"
"สมุทรสงคราม",7,"cumulative_Lag 7","1.0353","0.9601","1.1165"
"สระแก้ว",7,"cumulative_Lag 7","1.0141","0.9692","1.0611"
"สุพรรณบุรี",7,"cumulative_Lag 7","1.0652","1.024","1.1081"
"สุราษฎร์ธานี",7,"cumulative_Lag 7","1.017","0.9552","1.0829"
"สุโขทัย",7,"cumulative_Lag 7","1.0267","0.9855","1.0696"
"หนองคาย",7,"cumulative_Lag 7","1.009","0.9795","1.0395"
"อุดรธานี",7,"cumulative_Lag 7","1.018","0.984","1.0531"
"อุตรดิตถ์",7,"cumulative_Lag 7","1.03","0.9805","1.0819"
"อุทัยธานี",7,"cumulative_Lag 7","1.0805","0.9887","1.1807"
"อุบลราชธานี",7,"cumulative_Lag 7","0.9913","0.9741","1.0089"
"เชียงราย",7,"cumulative_Lag 7","0.9918","0.9849","0.9986"
"เชียงใหม่",7,"cumulative_Lag 7","1.0014","0.9891","1.0139"
"เพชรบูรณ์",7,"cumulative_Lag 7","0.9961","0.9364","1.0595"
"เลย",7,"cumulative_Lag 7","0.9778","0.9529","1.0032"
"แพร่",7,"cumulative_Lag 7","1.0177","0.9907","1.0453"
"แม่ฮ่องสอน",7,"cumulative_Lag 7","1.0143","0.9914","1.0378"
