"Province","Lag_Numeric","Lag_Description","RR","Lower","Upper"
"ปราจีนบุรี",6,"cumulative_Lag 6","1.0335","0.995","1.0734"
"พระนครศรีอยุธยา",6,"cumulative_Lag 6","1.0226","0.9868","1.0597"
"พะเยา",6,"cumulative_Lag 6","0.9793","0.9538","1.0055"
"พิจิตร",6,"cumulative_Lag 6","1.021","0.9429","1.1055"
"พิษณุโลก",6,"cumulative_Lag 6","1.0438","1.0148","1.0737"
"ภูเก็ต",6,"cumulative_Lag 6","1.0174","0.895","1.1566"
"มุกดาหาร",6,"cumulative_Lag 6","0.9334","0.7708","1.1302"
"ยะลา",6,"cumulative_Lag 6","1.0171","0.9485","1.0906"
"ระยอง",6,"cumulative_Lag 6","1.0392","0.9953","1.085"
"ราชบุรี",6,"cumulative_Lag 6","1.0202","0.9982","1.0428"
"ลพบุรี",6,"cumulative_Lag 6","1.0824","1.0138","1.1556"
"ลำปาง",6,"cumulative_Lag 6","1.004","0.9799","1.0287"
"ลำพูน",6,"cumulative_Lag 6","1.014","0.9828","1.0462"
"สกลนคร",6,"cumulative_Lag 6","1.0338","0.9747","1.0964"
"สงขลา",6,"cumulative_Lag 6","1.0294","0.9765","1.0851"
"สตูล",6,"cumulative_Lag 6","0.9791","0.8843","1.0841"
"สมุทรปราการ",6,"cumulative_Lag 6","1.0216","0.9913","1.0528"
"สมุทรสงคราม",6,"cumulative_Lag 6","1.0946","1.0288","1.1646"
"สระแก้ว",6,"cumulative_Lag 6","1.0404","0.997","1.0858"
"สุพรรณบุรี",6,"cumulative_Lag 6","1.0349","0.9926","1.0791"
"สุราษฎร์ธานี",6,"cumulative_Lag 6","1.0806","1.0172","1.148"
"สุโขทัย",6,"cumulative_Lag 6","1.0164","0.9735","1.0611"
"หนองคาย",6,"cumulative_Lag 6","0.9979","0.9684","1.0284"
"อุดรธานี",6,"cumulative_Lag 6","1.0582","1.0168","1.1013"
"อุตรดิตถ์",6,"cumulative_Lag 6","1.0245","0.9623","1.0908"
"อุทัยธานี",6,"cumulative_Lag 6","1.0824","0.9899","1.1836"
"อุบลราชธานี",6,"cumulative_Lag 6","1.0102","0.9902","1.0306"
"เชียงราย",6,"cumulative_Lag 6","0.9903","0.9809","0.9997"
"เชียงใหม่",6,"cumulative_Lag 6","1.0136","0.9985","1.029"
"เพชรบูรณ์",6,"cumulative_Lag 6","1.008","0.9345","1.0874"
"เลย",6,"cumulative_Lag 6","0.9818","0.9532","1.0112"
"แพร่",6,"cumulative_Lag 6","1.013","0.9839","1.0428"
"แม่ฮ่องสอน",6,"cumulative_Lag 6","1.0238","0.9974","1.0508"
"กรุงเทพมหานคร",7,"cumulative_Lag 7","1.048","1.0281","1.0683"
"กาญจนบุรี",7,"cumulative_Lag 7","1.0101","0.9761","1.0454"
"กำแพงเพชร",7,"cumulative_Lag 7","1.0455","0.9648","1.1329"
"ขอนแก่น",7,"cumulative_Lag 7","1.0094","0.983","1.0365"
"จันทบุรี",7,"cumulative_Lag 7","1.0369","0.9274","1.1594"
"ฉะเชิงเทรา",7,"cumulative_Lag 7","1.0749","1.0269","1.1252"
"ชลบุรี",7,"cumulative_Lag 7","1.0573","1.0204","1.0956"
"ตรัง",7,"cumulative_Lag 7","0.8339","0.6924","1.0043"
"ตราด",7,"cumulative_Lag 7","1.039","0.917","1.1773"
"ตาก",7,"cumulative_Lag 7","0.9878","0.9455","1.0319"
"นครปฐม",7,"cumulative_Lag 7","1.0691","1.0276","1.1121"
"นครพนม",7,"cumulative_Lag 7","1.025","0.9823","1.0696"
"นครราชสีมา",7,"cumulative_Lag 7","1.0692","1.0425","1.0966"
"นครศรีธรรมราช",7,"cumulative_Lag 7","1.1032","1.0236","1.189"
"นครสวรรค์",7,"cumulative_Lag 7","1.0384","1.0004","1.0779"
"นราธิวาส",7,"cumulative_Lag 7","1.0424","0.9711","1.119"
"น่าน",7,"cumulative_Lag 7","0.9784","0.9515","1.006"
"บุรีรัมย์",7,"cumulative_Lag 7","1.067","1.0018","1.1365"
"ปทุมธานี",7,"cumulative_Lag 7","1.0274","0.9859","1.0707"
"ประจวบคีรีขันธ์",7,"cumulative_Lag 7","1.1459","1.0509","1.2495"
"ปราจีนบุรี",7,"cumulative_Lag 7","1.031","0.9865","1.0774"
"พระนครศรีอยุธยา",7,"cumulative_Lag 7","1.0213","0.98","1.0643"
"พะเยา",7,"cumulative_Lag 7","0.9784","0.9491","1.0087"
"พิจิตร",7,"cumulative_Lag 7","1.026","0.9413","1.1183"
"พิษณุโลก",7,"cumulative_Lag 7","1.0513","1.0192","1.0844"
"ภูเก็ต",7,"cumulative_Lag 7","1.0667","0.921","1.2355"
"มุกดาหาร",7,"cumulative_Lag 7","0.9554","0.7732","1.1805"
"ยะลา",7,"cumulative_Lag 7","0.9964","0.9191","1.0803"
"ระยอง",7,"cumulative_Lag 7","1.0737","1.0212","1.1288"
"ราชบุรี",7,"cumulative_Lag 7","1.0287","1.0028","1.0553"
"ลพบุรี",7,"cumulative_Lag 7","1.1188","1.0388","1.205"
"ลำปาง",7,"cumulative_Lag 7","1.0059","0.9784","1.0342"
"ลำพูน",7,"cumulative_Lag 7","1.0058","0.97","1.0429"
"สกลนคร",7,"cumulative_Lag 7","1.0287","0.9603","1.102"
"สงขลา",7,"cumulative_Lag 7","1.0311","0.9684","1.0978"
"สตูล",7,"cumulative_Lag 7","0.9759","0.8664","1.0991"
"สมุทรปราการ",7,"cumulative_Lag 7","1.0143","0.9795","1.0504"
"สมุทรสงคราม",7,"cumulative_Lag 7","1.0888","1.0132","1.1701"
"สระแก้ว",7,"cumulative_Lag 7","1.0465","0.9953","1.1002"
"สุพรรณบุรี",7,"cumulative_Lag 7","1.0538","1.0071","1.1026"
"สุราษฎร์ธานี",7,"cumulative_Lag 7","1.0816","1.0086","1.16"
"สุโขทัย",7,"cumulative_Lag 7","1.034","0.9893","1.0806"
"หนองคาย",7,"cumulative_Lag 7","1.013","0.9788","1.0484"
"อุดรธานี",7,"cumulative_Lag 7","1.0564","1.0087","1.1065"
"อุตรดิตถ์",7,"cumulative_Lag 7","0.9991","0.9286","1.075"
"อุทัยธานี",7,"cumulative_Lag 7","1.1069","1.0076","1.216"
"อุบลราชธานี",7,"cumulative_Lag 7","1.0129","0.9896","1.0368"
"เชียงราย",7,"cumulative_Lag 7","0.989","0.9784","0.9997"
"เชียงใหม่",7,"cumulative_Lag 7","1.0189","1.0019","1.0362"
"เพชรบูรณ์",7,"cumulative_Lag 7","1.0269","0.9478","1.1126"
"เลย",7,"cumulative_Lag 7","0.9937","0.9608","1.0277"
"แพร่",7,"cumulative_Lag 7","1.0312","0.9976","1.0658"
"แม่ฮ่องสอน",7,"cumulative_Lag 7","1.0177","0.9893","1.047"
